,pmd:TSO,pmd:cgmesProfile,pmd:content-reference,pmd:contentType,pmd:conversationId,pmd:creationDate,pmd:description,pmd:fileName,pmd:fullModel_ID,pmd:isFullModel,pmd:modelPartReference,pmd:modelProfile,pmd:modelid,pmd:modelingAuthoritySet,pmd:scenarioDate,pmd:timeHorizon,pmd:validFrom,pmd:version,pmd:versionNumber
0,ELERING,SV,CGMES/2D/ELERING/20181124/63000/SV/20181124T0630Z_2D_ELERING_SV_001.xml,CGMES,-754090070,2018-11-22T18:37:17Z,ELERING AP--Base-Network,20181124T0630Z_2D_ELERING_SV_001.xml,64beb385-3163-47cd-93cd-9a51a20e329a,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,64beb385-3163-47cd-93cd-9a51a20e329a,http://www.elering.ee/OperationalPlanning,2018-11-24T06:30:00Z,2D,20181124T0630Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181124/73000/SV/20181124T0730Z_2D_ELERING_SV_001.xml,CGMES,-254946439,2018-11-22T18:38:05Z,ELERING AP--Base-Network,20181124T0730Z_2D_ELERING_SV_001.xml,32830d99-749f-4bbd-9f14-2811da4b4105,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,32830d99-749f-4bbd-9f14-2811da4b4105,http://www.elering.ee/OperationalPlanning,2018-11-24T07:30:00Z,2D,20181124T0730Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181124/83000/SV/20181124T0830Z_2D_ELERING_SV_001.xml,CGMES,-20413465,2018-11-22T18:38:54Z,ELERING AP--Base-Network,20181124T0830Z_2D_ELERING_SV_001.xml,350f2764-a79a-45f6-8fcd-8d7f30e959e4,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,350f2764-a79a-45f6-8fcd-8d7f30e959e4,http://www.elering.ee/OperationalPlanning,2018-11-24T08:30:00Z,2D,20181124T0830Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181124/93000/SV/20181124T0930Z_2D_ELERING_SV_001.xml,CGMES,32179441,2018-11-22T18:39:42Z,ELERING AP--Base-Network,20181124T0930Z_2D_ELERING_SV_001.xml,b4cf95fc-946d-4fe3-bba9-96bb59df1567,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,b4cf95fc-946d-4fe3-bba9-96bb59df1567,http://www.elering.ee/OperationalPlanning,2018-11-24T09:30:00Z,2D,20181124T0930Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181124/103000/SV/20181124T1030Z_2D_ELERING_SV_001.xml,CGMES,954617981,2018-11-22T18:40:31Z,ELERING AP--Base-Network,20181124T1030Z_2D_ELERING_SV_001.xml,ffc4bcbc-926c-4f83-b9c6-4112cc0895ee,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,ffc4bcbc-926c-4f83-b9c6-4112cc0895ee,http://www.elering.ee/OperationalPlanning,2018-11-24T10:30:00Z,2D,20181124T1030Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181124/113000/SV/20181124T1130Z_2D_ELERING_SV_001.xml,CGMES,-1525054838,2018-11-22T18:41:17Z,ELERING AP--Base-Network,20181124T1130Z_2D_ELERING_SV_001.xml,b7865728-45a7-4949-ba51-4acdd86ab0a8,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,b7865728-45a7-4949-ba51-4acdd86ab0a8,http://www.elering.ee/OperationalPlanning,2018-11-24T11:30:00Z,2D,20181124T1130Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181124/123000/SV/20181124T1230Z_2D_ELERING_SV_001.xml,CGMES,874080226,2018-11-22T18:42:08Z,ELERING AP--Base-Network,20181124T1230Z_2D_ELERING_SV_001.xml,f7326c3b-1b9e-420d-a094-b9b5ac7de198,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,f7326c3b-1b9e-420d-a094-b9b5ac7de198,http://www.elering.ee/OperationalPlanning,2018-11-24T12:30:00Z,2D,20181124T1230Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181124/133000/SV/20181124T1330Z_2D_ELERING_SV_001.xml,CGMES,-155853701,2018-11-22T18:42:54Z,ELERING AP--Base-Network,20181124T1330Z_2D_ELERING_SV_001.xml,f4d9c12e-2377-460a-8cb5-54b56ff7bf3a,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,f4d9c12e-2377-460a-8cb5-54b56ff7bf3a,http://www.elering.ee/OperationalPlanning,2018-11-24T13:30:00Z,2D,20181124T1330Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181124/143000/SV/20181124T1430Z_2D_ELERING_SV_001.xml,CGMES,1154705262,2018-11-22T18:43:42Z,ELERING AP--Base-Network,20181124T1430Z_2D_ELERING_SV_001.xml,30a4faac-3e80-44af-8084-6c2220f0c330,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,30a4faac-3e80-44af-8084-6c2220f0c330,http://www.elering.ee/OperationalPlanning,2018-11-24T14:30:00Z,2D,20181124T1430Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181124/153000/SV/20181124T1530Z_2D_ELERING_SV_001.xml,CGMES,-1205289502,2018-11-22T18:44:33Z,ELERING AP--Base-Network,20181124T1530Z_2D_ELERING_SV_001.xml,6907ea64-dc07-4664-90e4-88d5241e6906,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,6907ea64-dc07-4664-90e4-88d5241e6906,http://www.elering.ee/OperationalPlanning,2018-11-24T15:30:00Z,2D,20181124T1530Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181124/233000/SV/20181124T2330Z_2D_ELERING_SV_001.xml,CGMES,-1090384819,2018-11-23T18:32:05Z,ELERING AP--Base-Network,20181124T2330Z_2D_ELERING_SV_001.xml,9cc5fd48-c355-4a85-8162-4098656e5add,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,9cc5fd48-c355-4a85-8162-4098656e5add,http://www.elering.ee/OperationalPlanning,2018-11-24T23:30:00Z,2D,20181124T2330Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181125/03000/SV/20181125T0030Z_2D_ELERING_SV_001.xml,CGMES,-1076995112,2018-11-23T18:32:55Z,ELERING AP--Base-Network,20181125T0030Z_2D_ELERING_SV_001.xml,89b0b27c-a03e-4834-a121-f3ec2bcf2e38,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,89b0b27c-a03e-4834-a121-f3ec2bcf2e38,http://www.elering.ee/OperationalPlanning,2018-11-25T00:30:00Z,2D,20181125T0030Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181125/13000/SV/20181125T0130Z_2D_ELERING_SV_001.xml,CGMES,1311324095,2018-11-23T18:33:45Z,ELERING AP--Base-Network,20181125T0130Z_2D_ELERING_SV_001.xml,e1352076-65ef-469e-9133-41d474575b26,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,e1352076-65ef-469e-9133-41d474575b26,http://www.elering.ee/OperationalPlanning,2018-11-25T01:30:00Z,2D,20181125T0130Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181125/23000/SV/20181125T0230Z_2D_ELERING_SV_001.xml,CGMES,-740788340,2018-11-23T18:34:35Z,ELERING AP--Base-Network,20181125T0230Z_2D_ELERING_SV_001.xml,b7636847-4a4e-44b5-b05b-17b3aab1f735,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,b7636847-4a4e-44b5-b05b-17b3aab1f735,http://www.elering.ee/OperationalPlanning,2018-11-25T02:30:00Z,2D,20181125T0230Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181125/33000/SV/20181125T0330Z_2D_ELERING_SV_001.xml,CGMES,116663776,2018-11-23T18:35:31Z,ELERING AP--Base-Network,20181125T0330Z_2D_ELERING_SV_001.xml,66ac7a9f-c692-49cb-abeb-a9e13defdf06,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,66ac7a9f-c692-49cb-abeb-a9e13defdf06,http://www.elering.ee/OperationalPlanning,2018-11-25T03:30:00Z,2D,20181125T0330Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181125/43000/SV/20181125T0430Z_2D_ELERING_SV_001.xml,CGMES,-921634619,2018-11-23T18:36:18Z,ELERING AP--Base-Network,20181125T0430Z_2D_ELERING_SV_001.xml,9d216b73-c5f5-45b5-ae7e-e348f4b3871a,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,9d216b73-c5f5-45b5-ae7e-e348f4b3871a,http://www.elering.ee/OperationalPlanning,2018-11-25T04:30:00Z,2D,20181125T0430Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181125/53000/SV/20181125T0530Z_2D_ELERING_SV_001.xml,CGMES,-586326313,2018-11-23T18:37:05Z,ELERING AP--Base-Network,20181125T0530Z_2D_ELERING_SV_001.xml,fe571f7d-ded8-44a1-96ba-dbef1460cc3d,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,fe571f7d-ded8-44a1-96ba-dbef1460cc3d,http://www.elering.ee/OperationalPlanning,2018-11-25T05:30:00Z,2D,20181125T0530Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181125/63000/SV/20181125T0630Z_2D_ELERING_SV_001.xml,CGMES,183158446,2018-11-23T18:37:55Z,ELERING AP--Base-Network,20181125T0630Z_2D_ELERING_SV_001.xml,1a57c07f-c7d4-422f-a88c-ff6dd9a778f8,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,1a57c07f-c7d4-422f-a88c-ff6dd9a778f8,http://www.elering.ee/OperationalPlanning,2018-11-25T06:30:00Z,2D,20181125T0630Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181125/73000/SV/20181125T0730Z_2D_ELERING_SV_001.xml,CGMES,-522706822,2018-11-23T18:38:42Z,ELERING AP--Base-Network,20181125T0730Z_2D_ELERING_SV_001.xml,d91916ae-0a77-4aa4-bde2-c49b12106493,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,d91916ae-0a77-4aa4-bde2-c49b12106493,http://www.elering.ee/OperationalPlanning,2018-11-25T07:30:00Z,2D,20181125T0730Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181125/83000/SV/20181125T0830Z_2D_ELERING_SV_001.xml,CGMES,572806285,2018-11-23T18:39:29Z,ELERING AP--Base-Network,20181125T0830Z_2D_ELERING_SV_001.xml,85313fd0-9f81-47b5-a00b-ae1bc6f897b3,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,85313fd0-9f81-47b5-a00b-ae1bc6f897b3,http://www.elering.ee/OperationalPlanning,2018-11-25T08:30:00Z,2D,20181125T0830Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181125/93000/SV/20181125T0930Z_2D_ELERING_SV_001.xml,CGMES,-788438986,2018-11-23T18:40:20Z,ELERING AP--Base-Network,20181125T0930Z_2D_ELERING_SV_001.xml,25788b49-2e11-4591-a543-015b3b78fde3,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,25788b49-2e11-4591-a543-015b3b78fde3,http://www.elering.ee/OperationalPlanning,2018-11-25T09:30:00Z,2D,20181125T0930Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181125/103000/SV/20181125T1030Z_2D_ELERING_SV_001.xml,CGMES,1758286717,2018-11-23T18:41:08Z,ELERING AP--Base-Network,20181125T1030Z_2D_ELERING_SV_001.xml,d1378efd-04e4-47a3-af1b-fa72d755c6c3,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,d1378efd-04e4-47a3-af1b-fa72d755c6c3,http://www.elering.ee/OperationalPlanning,2018-11-25T10:30:00Z,2D,20181125T1030Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181125/113000/SV/20181125T1130Z_2D_ELERING_SV_001.xml,CGMES,-770255078,2018-11-23T18:41:57Z,ELERING AP--Base-Network,20181125T1130Z_2D_ELERING_SV_001.xml,55694f86-eac3-46ab-9b7d-6d44d25a70bf,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,55694f86-eac3-46ab-9b7d-6d44d25a70bf,http://www.elering.ee/OperationalPlanning,2018-11-25T11:30:00Z,2D,20181125T1130Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181125/123000/SV/20181125T1230Z_2D_ELERING_SV_001.xml,CGMES,-669339614,2018-11-23T18:42:50Z,ELERING AP--Base-Network,20181125T1230Z_2D_ELERING_SV_001.xml,e8fd0780-b518-48e6-b38d-349be9d21b19,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,e8fd0780-b518-48e6-b38d-349be9d21b19,http://www.elering.ee/OperationalPlanning,2018-11-25T12:30:00Z,2D,20181125T1230Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181125/133000/SV/20181125T1330Z_2D_ELERING_SV_001.xml,CGMES,648992344,2018-11-23T18:43:39Z,ELERING AP--Base-Network,20181125T1330Z_2D_ELERING_SV_001.xml,5ac8b4dd-4f09-4dd6-bfb9-bf795433dddd,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,5ac8b4dd-4f09-4dd6-bfb9-bf795433dddd,http://www.elering.ee/OperationalPlanning,2018-11-25T13:30:00Z,2D,20181125T1330Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181125/143000/SV/20181125T1430Z_2D_ELERING_SV_001.xml,CGMES,1380677204,2018-11-23T18:44:29Z,ELERING AP--Base-Network,20181125T1430Z_2D_ELERING_SV_001.xml,785ed387-1271-4456-8e06-16adcaf718a0,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,785ed387-1271-4456-8e06-16adcaf718a0,http://www.elering.ee/OperationalPlanning,2018-11-25T14:30:00Z,2D,20181125T1430Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181125/233000/SV/20181125T2330Z_2D_ELERING_SV_001.xml,CGMES,127931789,2018-11-24T18:36:46Z,ELERING AP--Base-Network,20181125T2330Z_2D_ELERING_SV_001.xml,216e6c71-ad18-4cc0-bbb9-8d91684f2405,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,216e6c71-ad18-4cc0-bbb9-8d91684f2405,http://www.elering.ee/OperationalPlanning,2018-11-25T23:30:00Z,2D,20181125T2330Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181126/03000/SV/20181126T0030Z_2D_ELERING_SV_001.xml,CGMES,760452149,2018-11-24T18:37:44Z,ELERING AP--Base-Network,20181126T0030Z_2D_ELERING_SV_001.xml,4b33901e-3f4c-4593-bed4-e58df55225f6,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,4b33901e-3f4c-4593-bed4-e58df55225f6,http://www.elering.ee/OperationalPlanning,2018-11-26T00:30:00Z,2D,20181126T0030Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181126/13000/SV/20181126T0130Z_2D_ELERING_SV_001.xml,CGMES,1124713176,2018-11-24T18:38:37Z,ELERING AP--Base-Network,20181126T0130Z_2D_ELERING_SV_001.xml,ede6bd8c-e75a-442b-a152-2d5e551048b4,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,ede6bd8c-e75a-442b-a152-2d5e551048b4,http://www.elering.ee/OperationalPlanning,2018-11-26T01:30:00Z,2D,20181126T0130Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181126/23000/SV/20181126T0230Z_2D_ELERING_SV_001.xml,CGMES,-947364006,2018-11-24T18:39:30Z,ELERING AP--Base-Network,20181126T0230Z_2D_ELERING_SV_001.xml,88d8f3a2-86bf-48b2-9f43-1b4430919da3,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,88d8f3a2-86bf-48b2-9f43-1b4430919da3,http://www.elering.ee/OperationalPlanning,2018-11-26T02:30:00Z,2D,20181126T0230Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181126/33000/SV/20181126T0330Z_2D_ELERING_SV_001.xml,CGMES,502525103,2018-11-24T18:40:35Z,ELERING AP--Base-Network,20181126T0330Z_2D_ELERING_SV_001.xml,4dc793eb-5385-4f2f-8edf-8fdece0a5252,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,4dc793eb-5385-4f2f-8edf-8fdece0a5252,http://www.elering.ee/OperationalPlanning,2018-11-26T03:30:00Z,2D,20181126T0330Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181126/43000/SV/20181126T0430Z_2D_ELERING_SV_001.xml,CGMES,-417748129,2018-11-24T18:41:27Z,ELERING AP--Base-Network,20181126T0430Z_2D_ELERING_SV_001.xml,4ceda3b0-8e84-4f7b-afa5-04aedc8213ba,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,4ceda3b0-8e84-4f7b-afa5-04aedc8213ba,http://www.elering.ee/OperationalPlanning,2018-11-26T04:30:00Z,2D,20181126T0430Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181126/53000/SV/20181126T0530Z_2D_ELERING_SV_001.xml,CGMES,2093106744,2018-11-24T18:42:20Z,ELERING AP--Base-Network,20181126T0530Z_2D_ELERING_SV_001.xml,47a90b68-d4a5-4027-9486-2ed8ea2c930f,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,47a90b68-d4a5-4027-9486-2ed8ea2c930f,http://www.elering.ee/OperationalPlanning,2018-11-26T05:30:00Z,2D,20181126T0530Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181126/63000/SV/20181126T0630Z_2D_ELERING_SV_001.xml,CGMES,-741018240,2018-11-24T18:43:14Z,ELERING AP--Base-Network,20181126T0630Z_2D_ELERING_SV_001.xml,eabce148-e402-43dd-bbdd-fd6befab7d66,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,eabce148-e402-43dd-bbdd-fd6befab7d66,http://www.elering.ee/OperationalPlanning,2018-11-26T06:30:00Z,2D,20181126T0630Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181126/73000/SV/20181126T0730Z_2D_ELERING_SV_001.xml,CGMES,-2000059045,2018-11-24T18:44:07Z,ELERING AP--Base-Network,20181126T0730Z_2D_ELERING_SV_001.xml,4819b24e-e1ec-4652-9d7b-d70d6c0dc5ee,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,4819b24e-e1ec-4652-9d7b-d70d6c0dc5ee,http://www.elering.ee/OperationalPlanning,2018-11-26T07:30:00Z,2D,20181126T0730Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181126/233000/SV/20181126T2330Z_2D_ELERING_SV_001.xml,CGMES,228420987,2018-11-25T18:32:14Z,ELERING AP--Base-Network,20181126T2330Z_2D_ELERING_SV_001.xml,4d2c0625-071f-4c93-a5e6-3886aee76b59,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,4d2c0625-071f-4c93-a5e6-3886aee76b59,http://www.elering.ee/OperationalPlanning,2018-11-26T23:30:00Z,2D,20181126T2330Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181127/03000/SV/20181127T0030Z_2D_ELERING_SV_001.xml,CGMES,-776786936,2018-11-25T18:33:06Z,ELERING AP--Base-Network,20181127T0030Z_2D_ELERING_SV_001.xml,3ba270b3-9874-4821-83e2-a9fe2fca90ae,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,3ba270b3-9874-4821-83e2-a9fe2fca90ae,http://www.elering.ee/OperationalPlanning,2018-11-27T00:30:00Z,2D,20181127T0030Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181127/13000/SV/20181127T0130Z_2D_ELERING_SV_001.xml,CGMES,-622851331,2018-11-25T18:33:53Z,ELERING AP--Base-Network,20181127T0130Z_2D_ELERING_SV_001.xml,9c345844-bd99-4cb1-9551-c66e8c56dd36,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,9c345844-bd99-4cb1-9551-c66e8c56dd36,http://www.elering.ee/OperationalPlanning,2018-11-27T01:30:00Z,2D,20181127T0130Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181127/23000/SV/20181127T0230Z_2D_ELERING_SV_001.xml,CGMES,964105780,2018-11-25T18:34:42Z,ELERING AP--Base-Network,20181127T0230Z_2D_ELERING_SV_001.xml,463c1cb1-57cb-4427-a513-2864b3cbccb1,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,463c1cb1-57cb-4427-a513-2864b3cbccb1,http://www.elering.ee/OperationalPlanning,2018-11-27T02:30:00Z,2D,20181127T0230Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181127/33000/SV/20181127T0330Z_2D_ELERING_SV_001.xml,CGMES,-1292768769,2018-11-25T18:35:34Z,ELERING AP--Base-Network,20181127T0330Z_2D_ELERING_SV_001.xml,57417571-6827-4464-b2aa-1eab42266d7f,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,57417571-6827-4464-b2aa-1eab42266d7f,http://www.elering.ee/OperationalPlanning,2018-11-27T03:30:00Z,2D,20181127T0330Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181127/43000/SV/20181127T0430Z_2D_ELERING_SV_001.xml,CGMES,-548636353,2018-11-25T18:36:23Z,ELERING AP--Base-Network,20181127T0430Z_2D_ELERING_SV_001.xml,446c0db0-d0b8-4f4c-8441-6e6a5aa61505,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,446c0db0-d0b8-4f4c-8441-6e6a5aa61505,http://www.elering.ee/OperationalPlanning,2018-11-27T04:30:00Z,2D,20181127T0430Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181127/53000/SV/20181127T0530Z_2D_ELERING_SV_001.xml,CGMES,-2147247774,2018-11-25T18:37:12Z,ELERING AP--Base-Network,20181127T0530Z_2D_ELERING_SV_001.xml,4be52632-87e8-44d9-bd59-4cba4ba2a68d,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,4be52632-87e8-44d9-bd59-4cba4ba2a68d,http://www.elering.ee/OperationalPlanning,2018-11-27T05:30:00Z,2D,20181127T0530Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181127/63000/SV/20181127T0630Z_2D_ELERING_SV_001.xml,CGMES,763108517,2018-11-25T18:38:00Z,ELERING AP--Base-Network,20181127T0630Z_2D_ELERING_SV_001.xml,8a5b056e-4460-4416-98f7-80ef589560af,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,8a5b056e-4460-4416-98f7-80ef589560af,http://www.elering.ee/OperationalPlanning,2018-11-27T06:30:00Z,2D,20181127T0630Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181127/73000/SV/20181127T0730Z_2D_ELERING_SV_001.xml,CGMES,2002600436,2018-11-25T18:38:51Z,ELERING AP--Base-Network,20181127T0730Z_2D_ELERING_SV_001.xml,44fc296c-919c-4a79-800b-0b9075ff4783,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,44fc296c-919c-4a79-800b-0b9075ff4783,http://www.elering.ee/OperationalPlanning,2018-11-27T07:30:00Z,2D,20181127T0730Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181127/83000/SV/20181127T0830Z_2D_ELERING_SV_001.xml,CGMES,1022574198,2018-11-25T18:39:38Z,ELERING AP--Base-Network,20181127T0830Z_2D_ELERING_SV_001.xml,dd833b03-0008-43b1-9ac6-5c5e7e488b68,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,dd833b03-0008-43b1-9ac6-5c5e7e488b68,http://www.elering.ee/OperationalPlanning,2018-11-27T08:30:00Z,2D,20181127T0830Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181127/93000/SV/20181127T0930Z_2D_ELERING_SV_001.xml,CGMES,356901120,2018-11-25T18:40:27Z,ELERING AP--Base-Network,20181127T0930Z_2D_ELERING_SV_001.xml,38941053-4db1-4df0-9e4b-97bf4de74936,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,38941053-4db1-4df0-9e4b-97bf4de74936,http://www.elering.ee/OperationalPlanning,2018-11-27T09:30:00Z,2D,20181127T0930Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181127/103000/SV/20181127T1030Z_2D_ELERING_SV_001.xml,CGMES,180292900,2018-11-25T18:41:13Z,ELERING AP--Base-Network,20181127T1030Z_2D_ELERING_SV_001.xml,f8b7c150-aea1-4f85-afa3-34c3803042ac,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,f8b7c150-aea1-4f85-afa3-34c3803042ac,http://www.elering.ee/OperationalPlanning,2018-11-27T10:30:00Z,2D,20181127T1030Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181127/113000/SV/20181127T1130Z_2D_ELERING_SV_001.xml,CGMES,552223121,2018-11-25T18:42:03Z,ELERING AP--Base-Network,20181127T1130Z_2D_ELERING_SV_001.xml,b7344d95-19ba-4bab-b6cf-181b4cb58880,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,b7344d95-19ba-4bab-b6cf-181b4cb58880,http://www.elering.ee/OperationalPlanning,2018-11-27T11:30:00Z,2D,20181127T1130Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181127/123000/SV/20181127T1230Z_2D_ELERING_SV_001.xml,CGMES,1554886882,2018-11-25T18:42:52Z,ELERING AP--Base-Network,20181127T1230Z_2D_ELERING_SV_001.xml,acf905e3-0a80-4c80-9104-ab1b13b9059a,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,acf905e3-0a80-4c80-9104-ab1b13b9059a,http://www.elering.ee/OperationalPlanning,2018-11-27T12:30:00Z,2D,20181127T1230Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181127/133000/SV/20181127T1330Z_2D_ELERING_SV_001.xml,CGMES,-213342230,2018-11-25T18:43:40Z,ELERING AP--Base-Network,20181127T1330Z_2D_ELERING_SV_001.xml,37007dfb-7860-43be-8279-e3ed2490c506,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,37007dfb-7860-43be-8279-e3ed2490c506,http://www.elering.ee/OperationalPlanning,2018-11-27T13:30:00Z,2D,20181127T1330Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181127/143000/SV/20181127T1430Z_2D_ELERING_SV_001.xml,CGMES,-63891393,2018-11-25T18:44:30Z,ELERING AP--Base-Network,20181127T1430Z_2D_ELERING_SV_001.xml,2ed3961b-c523-4d40-bcd6-dccd25a3e81e,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,2ed3961b-c523-4d40-bcd6-dccd25a3e81e,http://www.elering.ee/OperationalPlanning,2018-11-27T14:30:00Z,2D,20181127T1430Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181128/233000/SV/20181128T2330Z_2D_ELERING_SV_001.xml,CGMES,-88826887,2018-11-27T18:30:15Z,ELERING AP--Base-Network,20181128T2330Z_2D_ELERING_SV_001.xml,383871b8-579a-474f-b47b-cb06a9def18a,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,383871b8-579a-474f-b47b-cb06a9def18a,http://www.elering.ee/OperationalPlanning,2018-11-28T23:30:00Z,2D,20181128T2330Z,001,001
0,ELERING,SV,CGMES/2D/ELERING/20181129/03000/SV/20181129T0030Z_2D_ELERING_SV_001.xml,CGMES,-83915972,2018-11-27T18:31:02Z,ELERING AP--Base-Network,20181129T0030Z_2D_ELERING_SV_001.xml,0ac0a038-ac76-4c2b-bc5b-2ac84c39f0bd,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,0ac0a038-ac76-4c2b-bc5b-2ac84c39f0bd,http://www.elering.ee/OperationalPlanning,2018-11-29T00:30:00Z,2D,20181129T0030Z,001,001
