query_id;time_horizon;sceanrio_time;profile;query_duration;query_start;query_end;query_status
pyquery_0.1_95aa6009-f97d-493b-bd63-bb89864e32b4;1D;2018-11-24 04:30:00+01:00;SV;2,0;2018-12-07 17:01:49.668020;2018-12-07 17:01:51.761681;OK
pyquery_0.1_21d4065c-d85b-4380-a49f-d2dc5d0bb6f3;1D;2018-11-24 05:30:00+01:00;SV;4,0;2018-12-07 17:01:51.777305;2018-12-07 17:01:55.855301;OK
pyquery_0.1_892d94f3-aa66-4e38-9ef2-32bb352f6676;1D;2018-11-24 06:30:00+01:00;SV;4,0;2018-12-07 17:01:55.870914;2018-12-07 17:01:59.933265;OK
pyquery_0.1_8b4a8cfb-035c-4f7e-beb3-30afa8aa39fa;1D;2018-11-24 07:30:00+01:00;SV;4,0;2018-12-07 17:01:59.948880;2018-12-07 17:02:03.073779;OK
pyquery_0.1_531b71b2-7c12-4d4f-b086-23a92586b328;1D;2018-11-24 08:30:00+01:00;SV;3,0;2018-12-07 17:02:03.089390;2018-12-07 17:02:06.167421;OK
pyquery_0.1_62a2bb29-ab5c-48ce-9add-097d545d1a72;1D;2018-11-24 09:30:00+01:00;SV;2,0;2018-12-07 17:02:06.183032;2018-12-07 17:02:08.276701;OK
pyquery_0.1_0673865b-ee20-471a-8165-3a504f24a490;1D;2018-11-24 10:30:00+01:00;SV;4,0;2018-12-07 17:02:08.276701;2018-12-07 17:02:12.417198;OK
pyquery_0.1_c583c5d7-6112-4eb2-99d3-6b058a579300;1D;2018-11-24 11:30:00+01:00;SV;3,0;2018-12-07 17:02:12.432802;2018-12-07 17:02:15.510855;OK
pyquery_0.1_290c8ec3-6920-4a42-8112-a5cff7e8d532;1D;2018-11-24 12:30:00+01:00;SV;2,0;2018-12-07 17:02:15.526439;2018-12-07 17:02:17.588876;OK
pyquery_0.1_02dc3392-2c4a-4f3a-a55e-548286bbf989;1D;2018-11-24 13:30:00+01:00;SV;3,0;2018-12-07 17:02:17.604520;2018-12-07 17:02:20.682509;OK
pyquery_0.1_9db7fb42-7ead-45e5-98b8-c8bf4506e9e7;1D;2018-11-24 14:30:00+01:00;SV;4,0;2018-12-07 17:02:20.698141;2018-12-07 17:02:24.838616;OK
pyquery_0.1_29113742-0f5a-477c-bb99-952eb1fa0e4d;1D;2018-11-24 15:30:00+01:00;SV;3,0;2018-12-07 17:02:24.854225;2018-12-07 17:02:27.916618;OK
pyquery_0.1_d3adc0d6-5506-401a-8423-71bd78faeca7;1D;2018-11-24 16:30:00+01:00;SV;3,0;2018-12-07 17:02:27.932238;2018-12-07 17:02:30.010329;OK
pyquery_0.1_cc2e5fa2-2f83-4644-af68-1ba502b2f455;1D;2018-11-24 17:30:00+01:00;SV;3,0;2018-12-07 17:02:30.025937;2018-12-07 17:02:33.150818;OK
pyquery_0.1_a5360598-f337-4641-8e02-def5b6c98391;1D;2018-11-24 18:30:00+01:00;SV;5,0;2018-12-07 17:02:33.166424;2018-12-07 17:02:38.244432;OK
pyquery_0.1_c021230d-dfe1-43ea-9e09-ab314ba0e0f9;1D;2018-11-24 19:30:00+01:00;SV;2,0;2018-12-07 17:02:38.259992;2018-12-07 17:02:40.322454;OK
pyquery_0.1_b3c7e4e0-e529-4474-9e2d-f5087c7102ce;1D;2018-11-24 20:30:00+01:00;SV;4,0;2018-12-07 17:02:40.338056;2018-12-07 17:02:44.400461;OK
pyquery_0.1_70c857b5-68df-4b00-95c1-f9f88ae33d2d;1D;2018-11-24 21:30:00+01:00;SV;4,0;2018-12-07 17:02:44.416081;2018-12-07 17:02:48.494060;OK
pyquery_0.1_3331b9ce-873b-4380-bb24-d1d4509731d7;1D;2018-11-24 22:30:00+01:00;SV;4,0;2018-12-07 17:02:48.494060;2018-12-07 17:02:52.572093;OK
pyquery_0.1_b58406c5-7d8c-43a9-b62c-891b9c2e26ef;1D;2018-11-24 23:30:00+01:00;SV;5,0;2018-12-07 17:02:52.587694;2018-12-07 17:02:57.681309;OK
pyquery_0.1_507ad4c6-31fb-4078-9105-d5ff4b8a3e4c;1D;2018-11-25 00:30:00+01:00;SV;5,0;2018-12-07 17:02:57.696925;2018-12-07 17:03:02.774894;OK
pyquery_0.1_85f70098-1e4b-4b12-b142-7a641e96d8dd;1D;2018-11-25 01:30:00+01:00;SV;2,0;2018-12-07 17:03:02.790506;2018-12-07 17:03:04.868587;OK
pyquery_0.1_6b188ff7-80bf-4580-8ef2-c20b7d119a55;1D;2018-11-25 02:30:00+01:00;SV;2,0;2018-12-07 17:03:04.884195;2018-12-07 17:03:06.962257;OK
pyquery_0.1_ee45cc0c-d330-4a6e-9cec-7266992223b4;1D;2018-11-25 03:30:00+01:00;SV;3,0;2018-12-07 17:03:06.977898;2018-12-07 17:03:09.071597;OK
pyquery_0.1_d5099e17-a4d3-413d-8b8d-72db6bfadc65;1D;2018-11-25 04:30:00+01:00;SV;2,0;2018-12-07 17:03:09.087207;2018-12-07 17:03:11.149656;OK
pyquery_0.1_db059474-d1b4-4db1-8555-101d2c6fb162;1D;2018-11-25 05:30:00+01:00;SV;2,0;2018-12-07 17:03:11.165268;2018-12-07 17:03:13.258965;OK
pyquery_0.1_d252b096-2421-497f-88ec-0a6932bc0ec8;1D;2018-11-25 06:30:00+01:00;SV;2,0;2018-12-07 17:03:13.274590;2018-12-07 17:03:15.352668;OK
pyquery_0.1_c235af12-6e51-4a2c-b59f-2ff8fc3041fe;1D;2018-11-25 07:30:00+01:00;SV;3,0;2018-12-07 17:03:15.368267;2018-12-07 17:03:18.430696;OK
pyquery_0.1_a4fc1057-fe0b-4468-ae27-0be6b5dd482b;1D;2018-11-25 08:30:00+01:00;SV;3,0;2018-12-07 17:03:18.446316;2018-12-07 17:03:21.508726;OK
pyquery_0.1_5934a22c-eb91-4aa7-98de-61d66b8d89cd;1D;2018-11-25 09:30:00+01:00;SV;2,0;2018-12-07 17:03:21.524330;2018-12-07 17:03:23.602407;OK
pyquery_0.1_bc806ff6-1c9f-481c-a1f3-586f7145765e;1D;2018-11-25 10:30:00+01:00;SV;3,0;2018-12-07 17:03:23.602407;2018-12-07 17:03:26.696056;OK
pyquery_0.1_b0392bcd-a145-4ef7-94fd-259a1c06f8a2;1D;2018-11-25 11:30:00+01:00;SV;2,0;2018-12-07 17:03:26.711676;2018-12-07 17:03:28.789744;OK
pyquery_0.1_85924122-86d7-41ed-b0e6-c7a887ed2615;1D;2018-11-25 12:30:00+01:00;SV;2,0;2018-12-07 17:03:28.805396;2018-12-07 17:03:30.899097;OK
pyquery_0.1_9ce2dfd0-5acf-49eb-88ac-b8581caaca11;1D;2018-11-25 13:30:00+01:00;SV;5,0;2018-12-07 17:03:30.914690;2018-12-07 17:03:35.023960;OK
pyquery_0.1_b4535e11-3d4f-4d49-8603-f33eefd395a2;1D;2018-11-25 14:30:00+01:00;SV;2,0;2018-12-07 17:03:35.039571;2018-12-07 17:03:37.117662;OK
pyquery_0.1_6f9337d1-e30c-4f37-a5c6-9981c2fcf183;1D;2018-11-25 15:30:00+01:00;SV;3,0;2018-12-07 17:03:37.133272;2018-12-07 17:03:40.195746;OK
pyquery_0.1_ca4bf43d-63f5-4b8f-8af3-141e4600a83e;1D;2018-11-25 16:30:00+01:00;SV;3,0;2018-12-07 17:03:40.211324;2018-12-07 17:03:43.289392;OK
pyquery_0.1_68559f82-cada-49aa-9aef-270380f60c0a;1D;2018-11-25 17:30:00+01:00;SV;2,0;2018-12-07 17:03:43.305026;2018-12-07 17:03:45.539400;OK
pyquery_0.1_15c4e2e2-5a70-41e2-9f95-caafc4c7b4bc;1D;2018-11-25 18:30:00+01:00;SV;2,0;2018-12-07 17:03:45.554952;2018-12-07 17:03:47.648710;OK
pyquery_0.1_aeb2e4e4-b93a-48ff-927a-82db55c3e6d9;1D;2018-11-25 19:30:00+01:00;SV;2,0;2018-12-07 17:03:47.664275;2018-12-07 17:03:49.773645;OK
pyquery_0.1_96dc19c8-4628-4b1d-a5a3-2e8616ea28d2;1D;2018-11-25 20:30:00+01:00;SV;4,0;2018-12-07 17:03:49.789227;2018-12-07 17:03:53.929821;OK
pyquery_0.1_b67d18e1-fd57-4f1f-8f77-8c010ebd1ca8;1D;2018-11-25 21:30:00+01:00;SV;5,0;2018-12-07 17:03:53.945380;2018-12-07 17:03:58.085922;OK
pyquery_0.1_3aa39230-22f6-45f8-bca6-c4b660d57bd5;1D;2018-11-25 22:30:00+01:00;SV;7,0;2018-12-07 17:03:58.101532;2018-12-07 17:04:05.242011;OK
pyquery_0.1_b19b47cd-47b3-4750-b3c6-55b55bcd5a20;1D;2018-11-25 23:30:00+01:00;SV;3,0;2018-12-07 17:04:05.257626;2018-12-07 17:04:08.320069;OK
pyquery_0.1_78b28201-6c0e-4b81-a675-2ed7caef9380;1D;2018-11-26 00:30:00+01:00;SV;4,0;2018-12-07 17:04:08.335686;2018-12-07 17:04:12.413739;OK
pyquery_0.1_3df36378-11b9-4c7d-b78d-a2fffbc7ee07;1D;2018-11-26 01:30:00+01:00;SV;2,0;2018-12-07 17:04:12.429329;2018-12-07 17:04:14.491792;OK
pyquery_0.1_1173d804-2d62-492e-a47b-0073f2ed7c70;1D;2018-11-26 02:30:00+01:00;SV;3,0;2018-12-07 17:04:14.507403;2018-12-07 17:04:17.616745;OK
pyquery_0.1_ceecb058-348e-466c-9d66-f167c72a7d93;1D;2018-11-26 03:30:00+01:00;SV;3,0;2018-12-07 17:04:17.632329;2018-12-07 17:04:20.726024;OK
pyquery_0.1_c29b0b81-e84c-4f5e-bbe5-b60f70e19659;1D;2018-11-26 04:30:00+01:00;SV;4,0;2018-12-07 17:04:20.741633;2018-12-07 17:04:24.882170;OK
pyquery_0.1_20b431b5-10e5-4773-8d55-50780757f408;1D;2018-11-26 05:30:00+01:00;SV;5,0;2018-12-07 17:04:24.897787;2018-12-07 17:04:29.069575;OK
pyquery_0.1_651ce41c-cd4c-456a-89d6-db365c5aed3c;1D;2018-11-26 06:30:00+01:00;SV;3,0;2018-12-07 17:04:29.085190;2018-12-07 17:04:32.257012;OK
pyquery_0.1_fc3030e7-a5cc-417c-b041-bb4206a256ac;1D;2018-11-26 07:30:00+01:00;SV;6,0;2018-12-07 17:04:32.272635;2018-12-07 17:04:38.366242;OK
pyquery_0.1_702fe51b-a077-413a-a1a4-599d7cffb35d;1D;2018-11-26 08:30:00+01:00;SV;4,0;2018-12-07 17:04:38.366242;2018-12-07 17:04:42.444299;OK
pyquery_0.1_f9fd7b41-98ca-486d-81b5-0b547abf1c87;1D;2018-11-26 09:30:00+01:00;SV;6,0;2018-12-07 17:04:42.459894;2018-12-07 17:04:48.522309;OK
pyquery_0.1_8db6a70f-dcaa-484c-9443-8e6b5a75b01e;1D;2018-11-26 10:30:00+01:00;SV;4,0;2018-12-07 17:04:48.537904;2018-12-07 17:04:52.631598;OK
pyquery_0.1_7faceec2-db55-42a9-a292-06322b0e26b0;1D;2018-11-26 11:30:00+01:00;SV;3,0;2018-12-07 17:04:52.647221;2018-12-07 17:04:55.725340;OK
pyquery_0.1_5bdab05c-3c0f-4624-9df7-0239a9c95bb3;1D;2018-11-26 12:30:00+01:00;SV;4,0;2018-12-07 17:04:55.740904;2018-12-07 17:04:59.850264;OK
pyquery_0.1_3b8a76b1-af38-4090-b859-850ea2639651;1D;2018-11-26 13:30:00+01:00;SV;4,0;2018-12-07 17:04:59.865835;2018-12-07 17:05:03.943889;OK
pyquery_0.1_86a96028-85d0-48c2-8cef-5d15084616ea;1D;2018-11-26 14:30:00+01:00;SV;4,0;2018-12-07 17:05:03.959534;2018-12-07 17:05:07.037644;OK
pyquery_0.1_bc054d50-54a0-429f-911c-c5fcbbac0901;1D;2018-11-26 15:30:00+01:00;SV;3,0;2018-12-07 17:05:07.053212;2018-12-07 17:05:10.193805;OK
pyquery_0.1_28bb980b-bf32-4193-b790-6cd8417f1090;1D;2018-11-26 16:30:00+01:00;SV;4,0;2018-12-07 17:05:10.225056;2018-12-07 17:05:14.303151;OK
pyquery_0.1_e310f3ea-4236-4d88-9478-b4f3c8d15f03;1D;2018-11-26 17:30:00+01:00;SV;3,0;2018-12-07 17:05:14.318732;2018-12-07 17:05:17.381186;OK
pyquery_0.1_c466a8a0-6027-4f3a-a3c3-fc811c9fab0f;1D;2018-11-26 18:30:00+01:00;SV;2,0;2018-12-07 17:05:17.396810;2018-12-07 17:05:19.506159;OK
pyquery_0.1_a4e09c15-b1bc-41c3-9e3d-9065bc69c221;1D;2018-11-26 19:30:00+01:00;SV;3,0;2018-12-07 17:05:19.521817;2018-12-07 17:05:22.584227;OK
pyquery_0.1_9a3ac6c0-84d6-4ee8-8883-1d6d8df200cd;1D;2018-11-26 20:30:00+01:00;SV;2,0;2018-12-07 17:05:22.599842;2018-12-07 17:05:24.662435;OK
pyquery_0.1_3a9cd5a2-c344-4604-aaad-07177812a7d8;1D;2018-11-26 21:30:00+01:00;SV;2,0;2018-12-07 17:05:24.677932;2018-12-07 17:05:26.740441;OK
pyquery_0.1_1d2859b6-da1c-4862-88aa-54cd371baa2d;1D;2018-11-26 22:30:00+01:00;SV;2,0;2018-12-07 17:05:26.756073;2018-12-07 17:05:28.834201;OK
pyquery_0.1_0675ace9-074f-4d53-8acc-d71d482a2122;1D;2018-11-26 23:30:00+01:00;SV;2,0;2018-12-07 17:05:28.849738;2018-12-07 17:05:30.990348;OK
pyquery_0.1_8b3e6cda-024e-4c74-ba47-6d66b7a39ad9;1D;2018-11-27 00:30:00+01:00;SV;2,0;2018-12-07 17:05:31.005950;2018-12-07 17:05:33.224667;OK
pyquery_0.1_4da4d64e-341e-48e4-9067-e74d9791b06a;1D;2018-11-27 01:30:00+01:00;SV;3,0;2018-12-07 17:05:33.240288;2018-12-07 17:05:36.318375;OK
pyquery_0.1_f6169706-6f9d-4793-b909-58b6ed7a429b;1D;2018-11-27 02:30:00+01:00;SV;3,0;2018-12-07 17:05:36.334010;2018-12-07 17:05:39.427697;OK
pyquery_0.1_7f4cc870-64bd-4121-bcaa-98d6a950d3f2;1D;2018-11-27 03:30:00+01:00;SV;2,0;2018-12-07 17:05:39.443307;2018-12-07 17:05:41.552649;OK
pyquery_0.1_9ef8ad6e-849d-4518-8f2e-4a9cd1d276e5;1D;2018-11-27 04:30:00+01:00;SV;2,0;2018-12-07 17:05:41.568270;2018-12-07 17:05:43.646372;OK
pyquery_0.1_0acf6b83-ef03-4da3-b8b7-813f7c41178c;1D;2018-11-27 05:30:00+01:00;SV;2,0;2018-12-07 17:05:43.662008;2018-12-07 17:05:45.802579;OK
pyquery_0.1_66522b62-c0c7-4e3f-a3eb-7f2c7183b5b5;1D;2018-11-27 06:30:00+01:00;SV;2,0;2018-12-07 17:05:45.818215;2018-12-07 17:05:47.911920;OK
pyquery_0.1_a95df0c7-13ba-48de-9c4e-3fd29fd913d0;1D;2018-11-27 07:30:00+01:00;SV;3,0;2018-12-07 17:05:47.927548;2018-12-07 17:05:50.005710;OK
pyquery_0.1_b16b3cfa-22f0-4091-9376-441c99edfd98;1D;2018-11-27 08:30:00+01:00;SV;4,0;2018-12-07 17:05:50.036895;2018-12-07 17:05:54.099367;OK
pyquery_0.1_dcb3a9f0-5d20-4687-b032-b0bb37e267cf;1D;2018-11-27 09:30:00+01:00;SV;4,0;2018-12-07 17:05:54.114966;2018-12-07 17:05:58.224257;OK
pyquery_0.1_4fd0cc38-b9eb-4df3-a30e-240319277b76;1D;2018-11-27 10:30:00+01:00;SV;3,0;2018-12-07 17:05:58.224257;2018-12-07 17:06:01.302425;OK
pyquery_0.1_607567d0-8fb4-46ec-9d3d-3d70094b455a;1D;2018-11-27 11:30:00+01:00;SV;3,0;2018-12-07 17:06:01.317936;2018-12-07 17:06:04.396024;OK
pyquery_0.1_a8027c33-d575-4c6c-860a-2f0176de98f5;1D;2018-11-27 12:30:00+01:00;SV;2,0;2018-12-07 17:06:04.411635;2018-12-07 17:06:06.489733;OK
pyquery_0.1_72b1658d-f55f-4a98-a2ad-eddd20ab1d22;1D;2018-11-27 13:30:00+01:00;SV;3,0;2018-12-07 17:06:06.505347;2018-12-07 17:06:09.583457;OK
pyquery_0.1_24234f97-b199-40d5-b8d1-ef79d59a8cd7;1D;2018-11-27 14:30:00+01:00;SV;2,0;2018-12-07 17:06:09.599047;2018-12-07 17:06:11.661514;OK
pyquery_0.1_efd3a583-9722-4d3a-b1c7-90e07caac3e2;1D;2018-11-27 15:30:00+01:00;SV;9,0;2018-12-07 17:06:11.677143;2018-12-07 17:06:20.739522;OK
pyquery_0.1_9a00c8ff-41f2-413e-b21c-15f6b4701be4;1D;2018-11-27 16:30:00+01:00;SV;3,0;2018-12-07 17:06:20.755127;2018-12-07 17:06:23.817593;OK
pyquery_0.1_abfabca5-7af9-4c1c-acb7-f1edebf6efe2;1D;2018-11-27 17:30:00+01:00;SV;3,0;2018-12-07 17:06:23.833218;2018-12-07 17:06:26.911330;OK
pyquery_0.1_8f230ce7-6277-4ccb-8e4c-6441ec388639;1D;2018-11-27 18:30:00+01:00;SV;4,0;2018-12-07 17:06:26.926949;2018-12-07 17:06:30.020708;OK
pyquery_0.1_0c0aa4be-4840-46bd-a36d-10dfc942da1d;1D;2018-11-27 19:30:00+01:00;SV;3,0;2018-12-07 17:06:30.020708;2018-12-07 17:06:33.129999;OK
pyquery_0.1_d4329fff-5390-459b-9cf2-be87b967c6dd;1D;2018-11-27 20:30:00+01:00;SV;4,0;2018-12-07 17:06:33.145642;2018-12-07 17:06:37.270587;OK
pyquery_0.1_59819c25-0942-40ce-b806-b39d8928f924;1D;2018-11-27 21:30:00+01:00;SV;3,0;2018-12-07 17:06:37.270587;2018-12-07 17:06:40.379970;OK
pyquery_0.1_eed64a89-83c9-4f62-b5f0-10991a8f1fca;1D;2018-11-27 22:30:00+01:00;SV;3,0;2018-12-07 17:06:40.395541;2018-12-07 17:06:43.489272;OK
pyquery_0.1_6380de06-2be0-4de2-8f5c-c4924c4d13ba;1D;2018-11-27 23:30:00+01:00;SV;3,0;2018-12-07 17:06:43.504883;2018-12-07 17:06:46.598701;OK
pyquery_0.1_44c2cc6c-83db-469a-a4b6-5312cfad621d;1D;2018-11-28 00:30:00+01:00;SV;2,0;2018-12-07 17:06:46.614267;2018-12-07 17:06:48.692327;OK
pyquery_0.1_4867698d-e047-45f3-a47e-4d4cdbdf2d5f;1D;2018-11-28 01:30:00+01:00;SV;3,0;2018-12-07 17:06:48.707962;2018-12-07 17:06:51.770520;OK
pyquery_0.1_4e645f0e-4ddf-4b80-a7c0-a7fc21caf630;1D;2018-11-28 02:30:00+01:00;SV;3,0;2018-12-07 17:06:51.786050;2018-12-07 17:06:54.895386;OK
pyquery_0.1_ca9ddc2e-3072-4a2b-a336-8801e436d321;1D;2018-11-28 03:30:00+01:00;SV;5,0;2018-12-07 17:06:54.895386;2018-12-07 17:06:59.973487;OK
pyquery_0.1_8cd9d072-0a48-434d-8559-8b8671c0e6ed;1D;2018-11-28 04:30:00+01:00;SV;4,0;2018-12-07 17:06:59.989105;2018-12-07 17:07:03.176563;OK
pyquery_0.1_a077bc95-8806-4a3f-ba4d-c7fa1c1657fe;1D;2018-11-28 05:30:00+01:00;SV;2,0;2018-12-07 17:07:03.192172;2018-12-07 17:07:05.270305;OK
pyquery_0.1_182be835-087e-45ad-b77c-30346bf7591c;1D;2018-11-28 06:30:00+01:00;SV;3,0;2018-12-07 17:07:05.285934;2018-12-07 17:07:08.364000;OK
pyquery_0.1_364ef358-b793-41af-a123-fbd63289ce73;1D;2018-11-28 07:30:00+01:00;SV;2,0;2018-12-07 17:07:08.379618;2018-12-07 17:07:10.551513;OK
pyquery_0.1_23435845-f598-400c-be11-7cd4c069f017;1D;2018-11-28 08:30:00+01:00;SV;2,0;2018-12-07 17:07:10.567119;2018-12-07 17:07:12.645244;OK
pyquery_0.1_c1d97aca-e804-4fc4-b63f-1012efd41895;1D;2018-11-28 09:30:00+01:00;SV;2,0;2018-12-07 17:07:12.660868;2018-12-07 17:07:14.723348;OK
pyquery_0.1_0264e6da-da06-4357-8877-ad9af6072585;1D;2018-11-28 10:30:00+01:00;SV;2,0;2018-12-07 17:07:14.738950;2018-12-07 17:07:16.817062;OK
pyquery_0.1_3948639f-3cb7-48df-b8f8-f3d2c1ff4a49;1D;2018-11-28 11:30:00+01:00;SV;2,0;2018-12-07 17:07:16.832684;2018-12-07 17:07:18.973291;OK
pyquery_0.1_6098cd96-d585-4820-b0e9-cd82a4d726ca;1D;2018-11-28 12:30:00+01:00;SV;3,0;2018-12-07 17:07:18.988905;2018-12-07 17:07:21.113953;OK
pyquery_0.1_5fbe28b0-539c-4f83-8199-62a133a6ede4;1D;2018-11-28 13:30:00+01:00;SV;2,0;2018-12-07 17:07:21.129507;2018-12-07 17:07:23.192058;OK
pyquery_0.1_908463e5-d1d5-4416-bc50-3a944993e7a9;1D;2018-11-28 14:30:00+01:00;SV;2,0;2018-12-07 17:07:23.207610;2018-12-07 17:07:25.332591;OK
pyquery_0.1_066620a0-ad1c-4d29-97e8-f24b7dd42290;1D;2018-11-28 15:30:00+01:00;SV;2,0;2018-12-07 17:07:25.332591;2018-12-07 17:07:27.395100;OK
pyquery_0.1_5e4ee517-7ae4-4873-981c-59113facff4a;1D;2018-11-28 16:30:00+01:00;SV;2,0;2018-12-07 17:07:27.410690;2018-12-07 17:07:29.488808;OK
pyquery_0.1_5c576b59-ce6b-462e-95fb-d9cb32389ece;1D;2018-11-28 17:30:00+01:00;SV;3,0;2018-12-07 17:07:29.504420;2018-12-07 17:07:32.707519;OK
pyquery_0.1_3c497025-e7e2-43ba-a9e4-3921e02d2b74;1D;2018-11-28 18:30:00+01:00;SV;3,0;2018-12-07 17:07:32.723163;2018-12-07 17:07:35.801241;OK
pyquery_0.1_78ef3d94-9889-4309-bd9b-4b59dad2f62a;1D;2018-11-28 19:30:00+01:00;SV;3,0;2018-12-07 17:07:35.816850;2018-12-07 17:07:38.894953;OK
pyquery_0.1_fa28b14d-e782-4e53-920f-caaeff381ac6;1D;2018-11-28 20:30:00+01:00;SV;2,0;2018-12-07 17:07:38.894953;2018-12-07 17:07:40.973075;OK
pyquery_0.1_73cf31d7-c092-4092-b80b-353d9a03f5a7;1D;2018-11-28 21:30:00+01:00;SV;3,0;2018-12-07 17:07:40.973075;2018-12-07 17:07:43.051166;OK
pyquery_0.1_a6f4c219-60d3-45a7-aba0-5fad519c86ec;1D;2018-11-28 22:30:00+01:00;SV;2,0;2018-12-07 17:07:43.066795;2018-12-07 17:07:45.160528;OK
pyquery_0.1_f03ca9fc-4dd8-47db-ae46-64ff3511aff0;1D;2018-11-28 23:30:00+01:00;SV;2,0;2018-12-07 17:07:45.176128;2018-12-07 17:07:47.254232;OK
pyquery_0.1_32d102a6-cb1a-4b34-84f2-b1b755bb0a55;1D;2018-11-29 00:30:00+01:00;SV;2,0;2018-12-07 17:07:47.269905;2018-12-07 17:07:49.347974;OK
pyquery_0.1_f1a3a691-e6f8-4adf-bd68-2d7ad39f6ca8;1D;2018-11-29 01:30:00+01:00;SV;2,0;2018-12-07 17:07:49.363608;2018-12-07 17:07:51.441687;OK
pyquery_0.1_5d480b70-5851-4f9c-8634-3b556c323b3f;1D;2018-11-29 02:30:00+01:00;SV;3,0;2018-12-07 17:07:51.457334;2018-12-07 17:07:54.551036;OK
pyquery_0.1_7de283af-c926-4af7-9334-3fd30453e28d;1D;2018-11-29 03:30:00+01:00;SV;3,0;2018-12-07 17:07:54.551036;2018-12-07 17:07:57.644743;OK
pyquery_0.1_17eccc91-7b05-4b96-9893-2b5e08f532f8;1D;2018-11-29 04:30:00+01:00;SV;2,0;2018-12-07 17:07:57.660372;2018-12-07 17:07:59.722900;OK
pyquery_0.1_1b0d240e-a89f-4715-9fd0-9f00acc8bc67;1D;2018-11-29 05:30:00+01:00;SV;2,0;2018-12-07 17:07:59.738481;2018-12-07 17:08:01.816594;OK
pyquery_0.1_ab779963-4f4a-417a-9055-4d91eb3ef478;1D;2018-11-29 06:30:00+01:00;SV;3,0;2018-12-07 17:08:01.832221;2018-12-07 17:08:04.957167;OK
pyquery_0.1_733991f2-0bfe-4eea-ba29-0f5aac2069a6;1D;2018-11-29 07:30:00+01:00;SV;3,0;2018-12-07 17:08:04.957167;2018-12-07 17:08:07.160302;OK
pyquery_0.1_3b5d2096-49f8-4b47-bd75-3735e7a3f390;1D;2018-11-29 08:30:00+01:00;SV;3,0;2018-12-07 17:08:07.175920;2018-12-07 17:08:10.269630;OK
pyquery_0.1_cb7fbb9d-c441-4f0a-acc4-d0452249ea00;1D;2018-11-29 09:30:00+01:00;SV;3,0;2018-12-07 17:08:10.285234;2018-12-07 17:08:13.441453;OK
pyquery_0.1_e5fb0230-413c-42fb-a3b2-4eb5299c034e;1D;2018-11-29 10:30:00+01:00;SV;2,0;2018-12-07 17:08:13.441453;2018-12-07 17:08:15.503951;OK
pyquery_0.1_7bbb200e-eb00-41db-966e-0560d6213ace;1D;2018-11-29 11:30:00+01:00;SV;2,0;2018-12-07 17:08:15.519556;2018-12-07 17:08:17.582051;OK
pyquery_0.1_595ab138-d662-4092-957b-28b9ac0a7c57;1D;2018-11-29 12:30:00+01:00;SV;2,0;2018-12-07 17:08:17.597660;2018-12-07 17:08:19.707139;OK
pyquery_0.1_f0a6f9e2-d77d-413f-bd42-ba471dee0b3a;1D;2018-11-29 13:30:00+01:00;SV;4,0;2018-12-07 17:08:19.722637;2018-12-07 17:08:23.800726;OK
pyquery_0.1_536d0bb2-1646-4ed9-b4bf-5f2d52417793;1D;2018-11-29 14:30:00+01:00;SV;2,0;2018-12-07 17:08:23.800726;2018-12-07 17:08:25.894474;OK
pyquery_0.1_7dafe959-930f-444d-bc9c-58168c94015f;1D;2018-11-29 15:30:00+01:00;SV;3,0;2018-12-07 17:08:25.894474;2018-12-07 17:08:28.957016;OK
pyquery_0.1_999901b6-6521-4b3a-93e1-dc324cafcd3c;1D;2018-11-29 16:30:00+01:00;SV;4,0;2018-12-07 17:08:28.972536;2018-12-07 17:08:32.081904;OK
pyquery_0.1_b7483918-6438-4f23-91ed-045f8f43fa80;1D;2018-11-29 17:30:00+01:00;SV;3,0;2018-12-07 17:08:32.097506;2018-12-07 17:08:35.175600;OK
pyquery_0.1_5f879adb-0c58-4fdf-8598-404992c5feb6;1D;2018-11-29 18:30:00+01:00;SV;3,0;2018-12-07 17:08:35.191219;2018-12-07 17:08:38.253706;OK
pyquery_0.1_5a06bc1e-b581-4b32-aac9-fd1347fcc782;1D;2018-11-29 19:30:00+01:00;SV;4,0;2018-12-07 17:08:38.269316;2018-12-07 17:08:42.347408;OK
pyquery_0.1_b889150b-c2dd-4fbe-9ea2-cdda29bf2d3e;1D;2018-11-29 20:30:00+01:00;SV;3,0;2018-12-07 17:08:42.347408;2018-12-07 17:08:45.425501;OK
pyquery_0.1_f1fc1f3b-4227-44c8-9a4f-753630b82236;1D;2018-11-29 21:30:00+01:00;SV;3,0;2018-12-07 17:08:45.441125;2018-12-07 17:08:48.519213;OK
pyquery_0.1_0802675b-764a-4b3b-8ac2-423b12113fc3;1D;2018-11-29 22:30:00+01:00;SV;3,0;2018-12-07 17:08:48.519213;2018-12-07 17:08:51.612948;OK
pyquery_0.1_ac32a52e-1f3f-4d7f-8a1a-79a54a2f8546;1D;2018-11-29 23:30:00+01:00;SV;2,0;2018-12-07 17:08:51.628573;2018-12-07 17:08:53.706728;OK
pyquery_0.1_821c77cb-b0e1-42a5-a1b0-16286be432d5;1D;2018-11-30 00:30:00+01:00;SV;5,0;2018-12-07 17:08:53.722340;2018-12-07 17:08:58.816043;OK
